acc_ref,beat_no,severity,no_vehicle,no_casualt,a_date,a_day,a_date_day,a_date_mon,a_date_yr,a_time_hr,a_time_min,loc_auth,road1_class,road1_no,road_type,speed_limi,junc_det,junc_ctrl,road2_class,road2_no,light_cond,weather,road_surf,spec_cond,cway_hzrds,ovrtk_patrn,easting,northing,net_id,net_type,acc_type,text_id,division,Postcode,ped_xing_hc,ped_xing_p,place_reported,latitude,longitude,geojson
606812,,Slight,2,1,30/10/2012,Tuesday,30,October,12,16,50,230,Unclassified,,Single carriageway - 2 lanes,30,Other junction,Automatic Traffic Signal,A,903,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,324320,675970,519415,Junction,T.V.N.P.,366105,unset,EH35PR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9707993597,-3.21268358494,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.21268358494, 55.9707993597}}"
606912,,Serious,2,3,29/10/2012,Monday,29,October,12,15,50,230,A,8,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,322420,673180,521250,Junction,Bus,366106,unset,EH126HP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.9454316445,-3.24231776439,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.24231776439, 55.9454316445}}"
607112,,Slight,1,1,26/10/2012,Friday,26,October,12,15,14,230,A,8,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,C,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325360,673860,521043,Junction,Pedestrian,366107,unset,EH22EL,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.95200623,-3.19543840707,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.19543840707, 55.95200623}}"
607612,,Slight,2,1,31/10/2012,Wednesday,31,October,12,11,25,230,A,71,Single carriageway - 2 lanes,40,Roundabout,Give way sign or markings,C,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,317990,670210,2307101,Junction,T.V.N.P.,366108,unset,EH144AW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9180152387,-3.31233438579,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.31233438579, 55.9180152387}}"
609012,,Slight,1,2,01/11/2012,Thursday,1,November,12,0,15,230,A,7,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,C,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,325940,673640,521103,Junction,Pedestrian,363221,unset,EH11RU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9501195161,-3.18609091194,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.18609091194, 55.9501195161}}"
609812,,Slight,2,1,03/10/2012,Wednesday,3,October,12,12,30,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324540,671120,530413,Junction,Bus,366109,unset,EH104RD,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene,55.9272624461,-3.20780200442,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.20780200442, 55.9272624461}}"
609912,,Slight,1,1,01/11/2012,Thursday,1,November,12,9,30,230,Unclassified,,One way Street,30,Multiple junction,Give way sign or markings,A,702,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,324700,673640,520947,Junction,Pedestrian,363222,unset,EH12DA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9499268162,-3.20594494026,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.20594494026, 55.9499268162}}"
610212,,Slight,2,1,01/11/2012,Thursday,1,November,12,12,55,230,C,,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,C,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325110,674140,520548,Junction,Cyclist,363223,unset,EH21JX,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9544828089,-3.19951921967,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.19951921967, 55.9544828089}}"
610412,,Slight,1,1,01/11/2012,Thursday,1,November,12,13,40,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325530,670980,529849,Junction,Pedestrian,363224,unset,EH106BP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9261590041,-3.19192147784,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.19192147784, 55.9261590041}}"
611312,,Slight,2,1,01/11/2012,Thursday,1,November,12,8,50,230,A,720,Dual carriageway - 2 lanes,60,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Unknown,Dry,None,None,No overtaking,325130,667460,2588221,Segment,T.V.N.P.,363225,unset,EH107DUA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.8944735302,-3.19734712538,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.19734712538, 55.8944735302}}"
613212,,Slight,1,1,02/11/2012,Friday,2,November,12,9,55,230,A,71,Roundabout,40,Roundabout,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,320050,670810,529678,Junction,Bus,363226,unset,EH113TA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9237521322,-3.27955694282,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.27955694282, 55.9237521322}}"
614112,,Slight,3,1,02/11/2012,Friday,2,November,12,17,21,230,Motorway,8,Dual carriageway - 2 lanes,70,Not at or within 20 metres of junction,unset,\,,Darkness: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,315770,671210,6452114,Segment,M.V.N.P.,363227,unset,EH288NW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9266150931,-3.34816002675,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.34816002675, 55.9266150931}}"
615212,,Slight,2,1,02/11/2012,Friday,2,November,12,23,2,230,A,90,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,A,8,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,324800,673710,520932,Junction,Pedestrian,363228,unset,EH24AN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9505713435,-3.20436334072,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.20436334072, 55.9505713435}}"
615412,,Slight,2,1,03/11/2012,Saturday,3,November,12,19,45,230,A,6106,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,330490,671810,569114,Segment,T.V.N.P.,363229,unset,EH153EJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,At scene,55.9343582364,-3.11276587203,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.11276587203, 55.9343582364}}"
616112,,Slight,1,1,03/11/2012,Saturday,3,November,12,12,10,230,A,70,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323790,672830,522471,Junction,Pedestrian,363230,unset,EH112EB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,At scene,55.9425064977,-3.22028619947,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.22028619947, 55.9425064977}}"
616212,,Slight,1,1,02/11/2012,Friday,2,November,12,16,6,230,A,8,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323330,673200,521289,Junction,Bus,363231,unset,EH125JQ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9457573414,-3.22775506189,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.22775506189, 55.9457573414}}"
616812,,Slight,1,1,03/11/2012,Saturday,3,November,12,19,0,230,B,900,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,323960,674720,554171,Segment,Pedestrian,363232,unset,EH41AW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9595127791,-3.21809785351,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.21809785351, 55.9595127791}}"
618012,,Slight,1,1,04/11/2012,Sunday,4,November,12,18,40,230,A,8,Dual carriageway - 2 lanes,40,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,317940,672720,9659466,Segment,Pedestrian,363233,unset,EH128ND,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9405552688,-3.3138971252,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.3138971252, 55.9405552688}}"
618712,,Slight,2,1,05/11/2012,Monday,5,November,12,8,45,230,A,7,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,328980,670200,530122,Junction,Cyclist,363234,unset,EH177SB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.9196732029,-3.13651029843,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.13651029843, 55.9196732029}}"
619312,,Slight,2,1,04/11/2012,Sunday,4,November,12,20,30,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,323300,671790,522255,Junction,Cyclist,363235,unset,EH111RF,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,Elsewhere,55.9330854381,-3.2278345304,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.2278345304, 55.9330854381}}"
620312,,Serious,2,1,05/11/2012,Monday,5,November,12,18,13,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,325220,676130,519217,Junction,T.V.N.P.,363236,unset,EH74HP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.972377774,-3.19831014013,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.19831014013, 55.972377774}}"
622712,,Slight,1,1,06/11/2012,Tuesday,6,November,12,19,0,230,A,7,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,325850,674000,517891,Junction,Pedestrian,363237,unset,EH22EJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9533398367,-3.18763094849,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.18763094849, 55.9533398367}}"
622812,,Slight,2,1,06/11/2012,Tuesday,6,November,12,20,35,230,A,1,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,C,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326900,674320,520689,Junction,T.V.N.P.,363238,unset,EH75AN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.956375585,-3.17090427598,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.17090427598, 55.956375585}}"
622912,,Serious,1,1,23/10/2012,Tuesday,23,October,12,18,15,230,A,8,Dual carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present but unlit,Fog (or mist if hazard),Dry,None,Other object in carriageway,No overtaking,325030,673760,550523,Segment,Cyclist,366110,unset,EH22HG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.951056473,-3.20069459641,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.20069459641, 55.951056473}}"
623612,,Slight,1,2,04/11/2012,Sunday,4,November,12,20,5,230,A,702,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,324790,673250,548964,Segment,Bus,363239,unset,EH39BE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9464372139,-3.20439516032,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.20439516032, 55.9464372139}}"
623812,,Slight,2,5,07/11/2012,Wednesday,7,November,12,7,44,230,A,902,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,322510,674970,520062,Junction,T.V.N.P.,363240,unset,EH42NG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9615269966,-3.2413914722,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.2413914722, 55.9615269966}}"
624512,,Slight,1,1,07/11/2012,Wednesday,7,November,12,16,25,230,C,,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Darkness: street lights present but unlit,Raining (without high winds),Dry,None,None,No overtaking,325300,673300,521484,Junction,Pedestrian,363241,unset,EH12HY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.946965944,-3.1962439987,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.1962439987, 55.946965944}}"
626012,,Slight,1,1,07/11/2012,Wednesday,7,November,12,16,32,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Raining (without high winds),Dry,None,None,No overtaking,320960,675600,567279,Segment,Bus,363242,unset,EH45PW,Control by other authorised person,Pedestrian phase at traffic signal junction,Elsewhere,55.9669341227,-3.2664005901,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.2664005901, 55.9669341227}}"
626312,,Slight,2,1,07/11/2012,Wednesday,7,November,12,8,45,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,327630,675100,557491,Segment,Cyclist,363243,unset,EH76BX,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene,55.9634935944,-3.1594234391,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.1594234391, 55.9634935944}}"
626412,,Slight,2,1,07/11/2012,Wednesday,7,November,12,21,0,230,A,71,Dual carriageway - 2 lanes,40,Roundabout,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Raining with high winds,Dry,None,None,No overtaking,320070,670860,529669,Junction,T.V.N.P.,363244,unset,EH113TA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9242046368,-3.27925174047,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.27925174047, 55.9242046368}}"
627912,,Slight,3,1,08/11/2012,Thursday,8,November,12,17,15,230,Unclassified,,Dual carriageway - 2 lanes,70,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,315640,672340,550764,Segment,M.V.N.P.,363245,unset,EH288NL,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9367434955,-3.35059323991,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.35059323991, 55.9367434955}}"
628812,,Slight,2,1,08/11/2012,Thursday,8,November,12,11,5,230,Unclassified,,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,319590,671440,9659215,Junction,T.V.N.P.,363246,unset,EH113UP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9293351176,-3.28710450885,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.28710450885, 55.9293351176}}"
629512,,Serious,2,1,09/11/2012,Friday,9,November,12,13,35,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,326780,669450,553528,Segment,T.V.N.P.,363247,unset,EH166NS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9126054184,-3.17150481619,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.17150481619, 55.9126054184}}"
630112,,Slight,2,1,06/11/2012,Tuesday,6,November,12,13,40,230,A,70,Single carriageway - 2 lanes,30,Multiple junction,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323510,672490,521994,Junction,Pedestrian,363248,unset,EH112EQ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9394075393,-3.22467205804,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.22467205804, 55.9394075393}}"
630612,,Serious,2,1,09/11/2012,Friday,9,November,12,9,0,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,319660,670850,0,Unset,Cyclist,363249,unset,EH114BW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.924046498,-3.2858088194,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.2858088194, 55.924046498}}"
630812,,Serious,2,1,10/11/2012,Saturday,10,November,12,11,0,230,C,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323850,672530,521829,Junction,T.V.N.P.,363250,unset,EH111DL,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9398208672,-3.2192410379,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.2192410379, 55.9398208672}}"
631112,,Slight,2,1,10/11/2012,Saturday,10,November,12,15,0,230,A,702,Single carriageway - 2 lanes,30,Multiple junction,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,324500,671930,522291,Junction,Bus,363251,unset,EH104DH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9345330859,-3.20866860817,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.20866860817, 55.9345330859}}"
632512,,Serious,1,1,11/11/2012,Sunday,11,November,12,12,15,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325260,673410,558203,Segment,S.V.N.P.,363252,unset,EH12NG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9479479502,-3.19691488616,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.19691488616, 55.9479479502}}"
633612,,Slight,2,1,12/11/2012,Monday,12,November,12,8,20,230,Unclassified,,Single carriageway - 2 lanes,40,'T' or staggered junction,Give way sign or markings,A,6106,Daylight: no street lighting,Raining (without high winds),Dry,None,None,No overtaking,330060,673780,529624,Junction,T.V.N.P.,363253,unset,EH151LU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9519945857,-3.12015891548,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.12015891548, 55.9519945857}}"
633812,,Slight,2,1,12/11/2012,Monday,12,November,12,8,0,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,327770,674880,557947,Segment,T.V.N.P.,363254,unset,EH76DE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9615381951,-3.15712206574,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.15712206574, 55.9615381951}}"
634012,,Slight,1,1,11/11/2012,Sunday,11,November,12,19,0,230,A,772,Roundabout,30,Roundabout,Give way sign or markings,A,720,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,330510,667940,4526870,Junction,S.V.N.P.,363255,unset,EH181AT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.8995923675,-3.11145048226,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.11145048226, 55.8995923675}}"
634812,,Slight,1,1,09/11/2012,Friday,9,November,12,0,40,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lighting unknown,Fine (without high winds),Dry,None,None,No overtaking,325700,673310,521541,Junction,Pedestrian,363256,unset,EH11EY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.9471177873,-3.189842721,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.189842721, 55.9471177873}}"
635112,,Serious,2,1,13/11/2012,Tuesday,13,November,12,0,25,230,A,720,Dual carriageway - 2 lanes,70,Not at or within 20 metres of junction,unset,\,,Darkness: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,322760,668060,570540,Segment,T.V.N.P.,363257,unset,EH139QP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.8994895102,-3.23541053783,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.23541053783, 55.8994895102}}"
635712,,Slight,1,1,13/11/2012,Tuesday,13,November,12,10,57,230,Unclassified,,One way Street,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,325560,674000,520554,Junction,Pedestrian,363258,unset,EH22DF,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene,55.9532949965,-3.1922746338,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.1922746338, 55.9532949965}}"
636312,,Serious,2,1,09/11/2012,Friday,9,November,12,17,35,230,A,900,Single carriageway - 2 lanes,30,Other junction,Automatic Traffic Signal,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326390,674890,520266,Junction,Cyclist,363259,unset,EH75HW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",Elsewhere,55.961418542,-3.17922713172,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.17922713172, 55.961418542}}"
636712,,Slight,1,1,13/11/2012,Tuesday,13,November,12,18,40,230,Unclassified,,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,320000,674120,0,Unset,Pedestrian,363260,unset,EH47EW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9534795041,-3.28133828408,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.28133828408, 55.9534795041}}"
637112,,Slight,2,1,13/11/2012,Tuesday,13,November,12,17,25,230,A,720,Dual carriageway - 2 lanes,70,Not at or within 20 metres of junction,unset,\,,Darkness: no street lighting,Raining (without high winds),Dry,None,None,No overtaking,320350,668820,570540,Segment,T.V.N.P.,363261,unset,EH145BH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9059244415,-3.27417041416,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.27417041416, 55.9059244415}}"
638312,,Slight,4,1,06/11/2012,Tuesday,6,November,12,7,20,230,A,720,Dual carriageway - 2 lanes,60,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Raining (without high winds),Dry,None,None,No overtaking,327820,666890,2579069,Segment,M.V.N.P.,338137,unset,EH178SD,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.8897633233,-3.15418567667,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.15418567667, 55.8897633233}}"
638612,,Serious,1,1,14/11/2012,Wednesday,14,November,12,12,0,230,C,,Dual carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,326050,674410,558575,Segment,Pedestrian,363262,unset,EH13JT,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene,55.9570540545,-3.18454088161,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.18454088161, 55.9570540545}}"
639312,,Slight,2,1,07/11/2012,Wednesday,7,November,12,19,20,230,A,7,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,Unclassified,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,326000,673410,521589,Junction,Cyclist,363263,unset,EH89AA,Control by other authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",Elsewhere,55.9480624625,-3.18506710894,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.18506710894, 55.9480624625}}"
640112,,Serious,2,1,14/11/2012,Wednesday,14,November,12,19,4,230,C,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,327000,675000,519864,Junction,T.V.N.P.,363264,unset,EH75NA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.9624998649,-3.16948707637,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.16948707637, 55.9624998649}}"
640212,,Slight,2,1,13/11/2012,Tuesday,13,November,12,21,12,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,Unclassified,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,326210,673540,521139,Junction,T.V.N.P.,363265,unset,EH89UE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9492626601,-3.18174045954,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.18174045954, 55.9492626601}}"
