acc_ref,beat_no,severity,no_vehicle,no_casualt,a_date,a_day,a_date_day,a_date_mon,a_date_yr,a_time_hr,a_time_min,loc_auth,road1_class,road1_no,road_type,speed_limi,junc_det,junc_ctrl,road2_class,road2_no,light_cond,weather,road_surf,spec_cond,cway_hzrds,ovrtk_patrn,easting,northing,net_id,net_type,acc_type,text_id,division,Postcode,ped_xing_hc,ped_xing_p,place_reported,latitude,longitude,geojson
453310,,Slight,2,1,25/06/2010,Friday,25,June,10,17,30,230,Unclassified,,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,321980,668750,0,Unset,Cyclist,361228,unset,EH130BH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9055625387,-3.24808194251,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.24808194251, 55.9055625387}}"
455510,,Slight,2,1,21/06/2010,Monday,21,June,10,15,20,230,A,90,Dual carriageway - 2 lanes,50,Not at or within 20 metres of junction,unset,\,,Daylight: street lighting unknown,Fine (without high winds),Dry,None,None,No overtaking,312850,677250,555684,Segment,T.V.N.P.,361229,unset,EH309SS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9803530958,-3.39683391698,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.39683391698, 55.9803530958}}"
456110,,Slight,2,1,27/06/2010,Sunday,27,June,10,10,40,230,A,8,Roundabout,30,Roundabout,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,317560,672610,9658421,Junction,T.V.N.P.,361230,unset,EH129BS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.939502074,-3.31994604303,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.31994604303, 55.939502074}}"
456310,,Slight,2,2,27/06/2010,Sunday,27,June,10,18,15,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,320640,676130,557318,Segment,T.V.N.P.,361231,unset,EH45EX,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9716426472,-3.27168247999,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.27168247999, 55.9716426472}}"
456410,,Slight,1,2,27/06/2010,Sunday,27,June,10,20,20,230,A,901,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326630,676290,531370,Junction,Pedestrian,361232,unset,EH66TG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9740327231,-3.17576463649,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.17576463649, 55.9740327231}}"
456510,,Slight,1,1,27/06/2010,Sunday,27,June,10,5,0,230,A,90,Single carriageway - 2 lanes,40,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,320530,675140,555456,Segment,S.V.N.P.,361233,unset,EH46AH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.962730715,-3.27315255825,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.27315255825, 55.962730715}}"
456610,,Serious,3,1,25/06/2010,Friday,25,June,10,22,30,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,324210,671700,559388,Segment,M.V.N.P.,361234,unset,EH105EN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9324211825,-3.21324542726,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.21324542726, 55.9324211825}}"
460110,,Slight,2,1,28/06/2010,Monday,28,June,10,20,30,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,Road works present,None,No overtaking,322740,672750,559290,Segment,T.V.N.P.,361235,unset,EH125NZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9416201834,-3.23707167205,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.23707167205, 55.9416201834}}"
460410,,Slight,2,1,28/06/2010,Monday,28,June,10,16,45,230,A,6095,Single carriageway - 2 lanes,30,Roundabout,Give way sign or markings,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,331030,671650,530053,Junction,T.V.N.P.,361236,unset,EH153HP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9329985282,-3.10408209329,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.10408209329, 55.9329985282}}"
462010,,Slight,1,1,28/06/2010,Monday,28,June,10,18,15,230,B,701,Dual carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,319680,669790,551624,Segment,Bus,361237,unset,EH142SW,Control by other authorised person,Central refuge - no other controls,Elsewhere,55.9145272187,-3.28517368023,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.28517368023, 55.9145272187}}"
462110,,Slight,2,1,29/06/2010,Tuesday,29,June,10,12,20,230,C,,Dual carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,321900,676200,519118,Junction,Cyclist,361238,unset,EH44TY,Control by other authorised person,Central refuge - no other controls,At scene,55.9724780959,-3.25151772253,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.25151772253, 55.9724780959}}"
463210,,Slight,1,1,28/06/2010,Monday,28,June,10,16,45,230,A,8,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324030,673210,550604,Segment,Pedestrian,361239,unset,EH125EY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9459583328,-3.21655128339,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.21655128339, 55.9459583328}}"
463610,,Slight,2,1,21/06/2010,Monday,21,June,10,8,40,230,A,700,Single carriageway - 2 lanes,30,Other junction,Automatic Traffic Signal,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,325670,672510,521871,Junction,Cyclist,361240,unset,EH91JU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.9399260365,-3.19010258321,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.19010258321, 55.9399260365}}"
463710,,Slight,2,1,19/06/2010,Saturday,19,June,10,14,25,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,320570,671960,0,Unset,Cyclist,361241,unset,EH127EB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9341694612,-3.27157524703,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.27157524703, 55.9341694612}}"
464110,,Slight,2,1,29/06/2010,Tuesday,29,June,10,19,50,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,327500,672100,0,Unset,T.V.N.P.,361242,unset,EH165HX,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9365220664,-3.16069901993,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.16069901993, 55.9365220664}}"
464910,,Slight,1,1,29/06/2010,Tuesday,29,June,10,0,30,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lighting unknown,Other,Dry,None,None,No overtaking,326730,672830,0,Unset,S.V.N.P.,361243,unset,EH87AT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9429636253,-3.17322179093,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.17322179093, 55.9429636253}}"
465710,,Slight,1,1,29/06/2010,Tuesday,29,June,10,13,25,230,A,1140,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,329680,674350,523458,Junction,Bus,361244,unset,EH76TQ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9570600498,-3.12639237164,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.12639237164, 55.9570600498}}"
466510,,Slight,2,1,30/06/2010,Wednesday,30,June,10,16,0,230,A,90,Dual carriageway - 2 lanes,40,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,312440,677990,555411,Segment,T.V.N.P.,361245,unset,EH309XY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9869259579,-3.40364396429,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.40364396429, 55.9869259579}}"
468210,,Slight,1,1,30/06/2010,Wednesday,30,June,10,14,0,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,322980,675650,559982,Segment,Bus,361246,unset,EH42NY,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene,55.9677115124,-3.23405844845,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.23405844845, 55.9677115124}}"
468610,,Slight,1,1,30/06/2010,Wednesday,30,June,10,1,15,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,C,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326360,672160,532756,Junction,S.V.N.P.,361247,unset,EH91PH,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene,55.9368878501,-3.17896207258,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.17896207258, 55.9368878501}}"
469210,,Slight,1,1,30/06/2010,Wednesday,30,June,10,12,40,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326320,672170,566309,Segment,Bus,361248,unset,EH91PU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9369715612,-3.1796050425,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.1796050425, 55.9369715612}}"
469310,,Slight,3,1,01/07/2010,Thursday,1,July,10,13,20,230,A,90,Single carriageway - 2 lanes,40,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323940,674240,555582,Segment,M.V.N.P.,361374,unset,EH43AF,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene,55.9551974,-3.21828269337,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.21828269337, 55.9551974}}"
469610,,Slight,1,1,01/07/2010,Thursday,1,July,10,9,10,230,Unclassified,,Unknown,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,325550,674890,520230,Junction,Bus,361375,unset,EH36NE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9612890846,-3.19268061288,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.19268061288, 55.9612890846}}"
470010,,Slight,2,1,01/07/2010,Thursday,1,July,10,17,20,230,B,701,Dual carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,319610,669960,12201412,Junction,T.V.N.P.,361376,unset,EH142SW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9160427424,-3.286343982,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.286343982, 55.9160427424}}"
471510,,Slight,2,2,02/07/2010,Friday,2,July,10,10,10,230,A,720,Roundabout,40,Roundabout,Automatic Traffic Signal,A,8,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,317510,672520,9658433,Junction,T.V.N.P.,361377,unset,EH129BS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.938684987,-3.32071883915,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.32071883915, 55.938684987}}"
471610,,Slight,1,1,02/07/2010,Friday,2,July,10,12,58,230,A,1,Single carriageway - 2 lanes,30,Other junction,Automatic Traffic Signal,Unclassified,,Daylight: street lighting unknown,Fine (without high winds),Dry,None,None,No overtaking,327370,674390,520725,Junction,Pedestrian,361378,unset,EH75SU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9570757435,-3.16339650471,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.16339650471, 55.9570757435}}"
471810,,Serious,2,1,02/07/2010,Friday,2,July,10,9,0,230,A,702,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324880,672560,549171,Segment,Cyclist,361379,unset,EH104HW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9402524334,-3.20276212911,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.20276212911, 55.9402524334}}"
472410,,Slight,2,1,02/07/2010,Friday,2,July,10,8,40,230,A,720,Dual carriageway - 2 lanes,70,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,331450,667910,2579269,Segment,T.V.N.P.,361380,unset,EH181AS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.8994575946,-3.09641126455,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.09641126455, 55.8994575946}}"
472810,,Slight,2,1,01/07/2010,Thursday,1,July,10,16,40,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,323490,668980,564911,Segment,T.V.N.P.,361381,unset,EH139HZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,\3,55.9078711984,-3.2239978915,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.2239978915, 55.9078711984}}"
473610,,Slight,1,1,02/07/2010,Friday,2,July,10,19,50,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326530,673820,558221,Segment,Pedestrian,361382,unset,EH88DD,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9518271873,-3.17669320152,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.17669320152, 55.9518271873}}"
473910,,Slight,2,1,02/07/2010,Friday,2,July,10,17,50,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325890,674370,566780,Segment,Cyclist,361383,unset,EH13JG,Control by other authorised person,Pedestrian phase at traffic signal junction,Elsewhere,55.9566700447,-3.18709216593,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.18709216593, 55.9566700447}}"
474710,,Slight,1,1,02/07/2010,Friday,2,July,10,19,0,230,A,900,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326870,675730,519484,Junction,Bus,361384,unset,EH65HB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9690383499,-3.17176742063,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.17176742063, 55.9690383499}}"
